Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [80] _ZN9__gnu_cxx13new_allocatorI9OperationE9constructIS1_JRKS1_EEEvPT_DpOT0_ [174] std::_Vector_base<Operation, std::allocator<Operation> >::_Vector_base() [120] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [315] __gnu_cxx::new_allocator<Operation>::new_allocator(__gnu_cxx::new_allocator<Operation> const&) [175] std::_Vector_base<Operation, std::allocator<Operation> >::~_Vector_base() [121] Operation** std::copy<Operation**, Operation**>(Operation**, Operation**, Operation**)
 [149] __gnu_cxx::new_allocator<Operation>::new_allocator() [262] std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_allocate(unsigned long) [288] Connection** std::copy<std::move_iterator<Connection**>, Connection**>(std::move_iterator<Connection**>, std::move_iterator<Connection**>, Connection**)
 [143] __gnu_cxx::new_allocator<Operation>::~new_allocator() [263] std::_Vector_base<Connection*, std::allocator<Connection*> >::_Vector_impl::_Vector_impl() [23] unsigned long* std::copy<std::move_iterator<unsigned long*>, unsigned long*>(std::move_iterator<unsigned long*>, std::move_iterator<unsigned long*>, unsigned long*)
 [242] __gnu_cxx::new_allocator<Connection*>::deallocate(Connection**, unsigned long) [264] std::_Vector_base<Connection*, std::allocator<Connection*> >::_Vector_impl::~_Vector_impl() [230] std::remove_reference<Operation**&>::type&& std::move<Operation**&>(Operation**&&&)
 [243] __gnu_cxx::new_allocator<Connection*>::allocate(unsigned long, void const*) [204] std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_deallocate(Connection**, unsigned long) [289] std::remove_reference<std::allocator<Operation>&>::type&& std::move<std::allocator<Operation>&>(std::allocator<Operation>&&&)
 [244] _ZN9__gnu_cxx13new_allocatorIP10ConnectionE9constructIS2_IRKS2_EEEvPT_DpOT0_ [176] std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_get_Tp_allocator() [192] std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&&&)
 [245] __gnu_cxx::new_allocator<Connection*>::new_allocator() [265] std::_Vector_base<Connection*, std::allocator<Connection*> >::_Vector_base() [188] std::remove_reference<std::_Deque_iterator<Operation, Operation&, Operation*>&>::type&& std::move<std::_Deque_iterator<Operation, Operation&, Operation*>&>(std::_Deque_iterator<Operation, Operation&, Operation*>&&&)
 [246] __gnu_cxx::new_allocator<Connection*>::~new_allocator() [266] std::_Vector_base<Connection*, std::allocator<Connection*> >::~_Vector_base() [290] std::remove_reference<std::deque<Operation, std::allocator<Operation> >&>::type&& std::move<std::deque<Operation, std::allocator<Operation> >&>(std::deque<Operation, std::allocator<Operation> >&&&)
 [153] __gnu_cxx::new_allocator<Operation*>::deallocate(Operation**, unsigned long) [333] std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long) [231] std::remove_reference<unsigned long&>::type&& std::move<unsigned long&>(unsigned long&&&)
 [154] __gnu_cxx::new_allocator<Operation*>::allocate(unsigned long, void const*) [334] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [354] void std::swap<Operation**>(Operation**&, Operation**&)
 [124] __gnu_cxx::new_allocator<Operation*>::new_allocator() [335] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [291] void std::swap<std::_Deque_iterator<Operation, Operation&, Operation*> >(std::_Deque_iterator<Operation, Operation&, Operation*>&, std::_Deque_iterator<Operation, Operation&, Operation*>&)
 [125] __gnu_cxx::new_allocator<Operation*>::~new_allocator() [267] std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [355] void std::swap<unsigned long>(unsigned long&, unsigned long&)
 [316] __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned long) [229] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [31] unsigned long* std::fill_n<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&)
 [317] __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*) [336] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [72] Operation const&&& std::forward<Operation const&>(std::remove_reference<Operation const&>::type&)
 [318] _ZN9__gnu_cxx13new_allocatorISsE9constructISsJSsEEEvPT_DpOT0_ [337] std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [146] Connection* const&&& std::forward<Connection* const&>(std::remove_reference<Connection* const&>::type&)
 [319] __gnu_cxx::new_allocator<std::string>::new_allocator() [177] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [193] std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&)
 [320] __gnu_cxx::new_allocator<std::string>::~new_allocator() [178] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl() [147] void std::_Destroy<Operation*>(Operation*, Operation*)
 [155] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [179] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [148] void std::_Destroy<Operation*, Operation>(Operation*, Operation*, std::allocator<Operation>&)
 [156] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [134] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [211] void std::_Destroy<Connection**>(Connection**, Connection**)
 [157] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [105] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [212] void std::_Destroy<Connection**, Connection*>(Connection**, Connection**, std::allocator<Connection*>&)
 [158] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [180] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base() [292] void std::_Destroy<std::string*>(std::string*, std::string*)
 [159] __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > >::__normal_iterator(Operation const* const&) [181] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [293] void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&)
 [247] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string const* const&) [205] std::move_iterator<Connection**>::move_iterator(Connection**) [138] void std::_Destroy<unsigned long*>(unsigned long*, unsigned long*)
 [321] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator++() [268] std::move_iterator<std::string*>::move_iterator(std::string*) [139] void std::_Destroy<unsigned long*, unsigned long>(unsigned long*, unsigned long*, std::allocator<unsigned long>&)
   [8] __gnu_cxx::__normal_iterator<Connection**, std::vector<Connection*, std::allocator<Connection*> > >::__normal_iterator(Connection** const&) [111] std::move_iterator<unsigned long*>::move_iterator(unsigned long*) [356] void std::_Destroy<std::string>(std::string*)
  [58] __gnu_cxx::__normal_iterator<Connection**, std::vector<Connection*, std::allocator<Connection*> > >::operator++() [89] std::_Deque_iterator<Operation, Operation&, Operation*>::_M_set_node(Operation**) [357] bool std::operator==<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&)
 [103] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long* const&) [61] std::_Deque_iterator<Operation, Operation&, Operation*>::_S_buffer_size() [64] std::_Deque_iterator<Operation, Operation&, Operation*>::difference_type std::operator-<Operation, Operation&, Operation*>(std::_Deque_iterator<Operation, Operation&, Operation*> const&, std::_Deque_iterator<Operation, Operation&, Operation*> const&)
  [87] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator++() [67] std::_Deque_iterator<Operation, Operation&, Operation*>::_Deque_iterator(std::_Deque_iterator<Operation, Operation&, Operation*> const&) [358] bool std::operator!=<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&)
 [160] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::difference_type __gnu_cxx::operator-<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [206] std::_Deque_iterator<Operation, Operation&, Operation*>::_Deque_iterator() [294] std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*)
 [224] bool __gnu_cxx::operator!=<Operation const*, std::vector<Operation, std::allocator<Operation> > >(__gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > > const&, __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > > const&) [207] std::enable_if<std::allocator_traits<std::allocator<Connection*> >::__maxsize_helper<std::allocator<Connection*> const>::value, unsigned long>::type std::allocator_traits<std::allocator<Connection*> >::_S_max_size<std::allocator<Connection*> const>(std::allocator<Connection*> const&) [295] std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [248] bool __gnu_cxx::operator!=<std::string const*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&) [269] _ZNSt16allocator_traitsISaIP10ConnectionEE12_S_constructIS1_IRKS1_EEENSt9enable_ifIXsrNS3_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS2_PS9_DpOSA_ [73] operator new(unsigned long, void*)
   [5] bool __gnu_cxx::operator!=<Connection**, std::vector<Connection*, std::allocator<Connection*> > >(__gnu_cxx::__normal_iterator<Connection**, std::vector<Connection*, std::allocator<Connection*> > > const&, __gnu_cxx::__normal_iterator<Connection**, std::vector<Connection*, std::allocator<Connection*> > > const&) [208] std::allocator_traits<std::allocator<Connection*> >::max_size(std::allocator<Connection*> const&) [39] cmdline_parser
